grid_id,district_name,edge_cell,intersect_area_m2,boundary_share,valid_area_km2,road_length_m,pedestrian_path_length_m,public_space_area_m2,building_footprint_area_m2,building_count,road_density_m_per_km2,ped_path_density_m_per_km2,public_space_share,building_coverage_share,building_count_per_km2,osm_3d_height_available,osm_3d_levels_available
SZ500_0160_0021,龙岗区,no,250000.0,1.0,0.25,827.446,1741.159,176591.163,0.0,0,3309.784,6964.636,0.706365,0.0,0.0,no,no
SZ500_0160_0022,龙岗区,no,250000.0,1.0,0.25,1582.3,396.023,237691.096,6786.255,40,6329.2,1584.092,0.950764,0.027145,160.0,no,no
SZ500_0160_0023,龙岗区,no,250000.0,1.0,0.25,410.612,0.0,250105.836,9010.935,28,1642.448,0.0,1.000423,0.036044,112.0,no,no
SZ500_0160_0024,龙岗区,no,250000.0,1.0,0.25,0.0,555.545,250000.0,0.0,0,0.0,2222.18,1.0,0.0,0.0,no,no
SZ500_0160_0025,龙岗区,no,250000.0,1.0,0.25,0.0,54.619,250000.0,0.0,0,0.0,218.476,1.0,0.0,0.0,no,no
SZ500_0160_0026,龙岗区,no,250000.0,1.0,0.25,0.0,656.685,250000.0,0.0,0,0.0,2626.74,1.0,0.0,0.0,no,no
SZ500_0160_0027,龙岗区,no,250000.0,1.0,0.25,470.57,302.215,250000.0,0.0,0,1882.28,1208.86,1.0,0.0,0.0,no,no
SZ500_0160_0028,龙岗区,no,250000.0,1.0,0.25,848.206,633.335,250000.0,0.0,0,3392.824,2533.34,1.0,0.0,0.0,no,no
SZ500_0160_0029,龙岗区,no,250000.0,1.0,0.25,0.0,1072.885,250000.0,0.0,0,0.0,4291.54,1.0,0.0,0.0,no,no
SZ500_0160_0030,龙岗区,no,250000.0,1.0,0.25,0.0,244.141,250000.0,0.0,0,0.0,976.564,1.0,0.0,0.0,no,no
SZ500_0160_0031,龙岗区,no,250000.0,1.0,0.25,0.0,607.039,249977.104,0.0,0,0.0,2428.156,0.999908,0.0,0.0,no,no
SZ500_0160_0032,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0160_0033,龙岗区,no,250000.0,1.0,0.25,667.424,2551.792,221077.335,6368.861,11,2669.696,10207.168,0.884309,0.025475,44.0,no,no
SZ500_0160_0034,龙岗区,no,250000.0,1.0,0.25,428.514,459.752,183924.726,3851.826,18,1714.056,1839.008,0.735699,0.015407,72.0,no,no
SZ500_0160_0035,龙岗区,no,250000.0,1.0,0.25,0.0,673.126,230934.849,0.0,0,0.0,2692.504,0.923739,0.0,0.0,no,no
SZ500_0160_0036,龙岗区,no,250000.0,1.0,0.25,0.0,81.938,250000.0,0.0,0,0.0,327.752,1.0,0.0,0.0,no,no
SZ500_0160_0037,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0160_0038,龙岗区,no,250000.0,1.0,0.25,180.04,159.61,246874.937,0.0,0,720.16,638.44,0.9875,0.0,0.0,no,no
SZ500_0160_0039,龙岗区,no,250000.0,1.0,0.25,1452.323,739.337,189144.358,8025.032,53,5809.292,2957.348,0.756577,0.0321,212.0,no,no
SZ500_0160_0040,龙岗区,no,250000.0,1.0,0.25,437.473,2137.261,125073.054,4715.178,21,1749.892,8549.044,0.500292,0.018861,84.0,no,no
SZ500_0160_0041,龙岗区,no,250000.0,1.0,0.25,0.0,1506.847,195643.19,0.0,0,0.0,6027.388,0.782573,0.0,0.0,no,no
SZ500_0160_0042,龙岗区,no,250000.0,1.0,0.25,0.0,87.955,18045.931,0.0,0,0.0,351.82,0.072184,0.0,0.0,no,no
SZ500_0160_0043,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0160_0044,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0160_0045,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0160_0046,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0160_0047,龙岗区,no,250000.0,1.0,0.25,2053.545,0.0,9781.841,16176.778,38,8214.18,0.0,0.039127,0.064707,152.0,no,no
SZ500_0160_0048,龙岗区,no,250000.0,1.0,0.25,2666.837,54.486,13691.08,36762.065,44,10667.348,217.944,0.054764,0.147048,176.0,no,no
SZ500_0160_0049,龙岗区,no,250000.0,1.0,0.25,0.0,792.494,249808.966,0.0,0,0.0,3169.976,0.999236,0.0,0.0,no,no
SZ500_0160_0050,龙岗区,no,250000.0,1.0,0.25,0.0,677.856,250000.0,0.0,0,0.0,2711.424,1.0,0.0,0.0,no,no
SZ500_0160_0051,龙岗区,no,250000.0,1.0,0.25,0.0,626.705,250000.0,0.0,0,0.0,2506.82,1.0,0.0,0.0,no,no
SZ500_0160_0052,龙岗区,no,250000.0,1.0,0.25,0.0,544.487,250000.0,0.0,0,0.0,2177.948,1.0,0.0,0.0,no,no
SZ500_0160_0053,龙岗区,no,250000.0,1.0,0.25,0.0,621.369,250000.0,0.0,0,0.0,2485.476,1.0,0.0,0.0,no,no
SZ500_0160_0054,龙岗区,no,250000.0,1.0,0.25,0.0,532.647,250000.0,0.0,0,0.0,2130.588,1.0,0.0,0.0,no,no
SZ500_0160_0055,龙岗区,no,250000.0,1.0,0.25,0.0,625.16,250000.0,0.0,0,0.0,2500.64,1.0,0.0,0.0,no,no
SZ500_0160_0056,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0160_0057,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0160_0058,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0160_0059,龙岗区,no,250000.0,1.0,0.25,78.877,166.625,198194.331,0.0,0,315.508,666.5,0.792777,0.0,0.0,no,no
SZ500_0160_0060,龙岗区,no,250000.0,1.0,0.25,1348.412,57.979,14043.421,0.0,0,5393.648,231.916,0.056174,0.0,0.0,no,no
SZ500_0160_0061,龙岗区,no,182368.715,0.729475,0.182368715,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0161_0013,龙岗区,yes,14151.001,0.056604,0.014151001,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0161_0014,龙岗区,no,237940.025,0.95176,0.237940025,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0161_0015,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0161_0016,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0161_0017,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0161_0018,龙岗区,no,250000.0,1.0,0.25,0.0,192.311,13195.449,0.0,0,0.0,769.244,0.052782,0.0,0.0,no,no
SZ500_0161_0019,龙岗区,no,250000.0,1.0,0.25,37.35,166.205,56130.29,0.0,0,149.4,664.82,0.224521,0.0,0.0,no,no
SZ500_0161_0020,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,248.189,0.0,0,0.0,0.0,0.000993,0.0,0.0,no,no
SZ500_0161_0021,龙岗区,no,250000.0,1.0,0.25,169.016,1675.658,126729.614,0.0,0,676.064,6702.632,0.506918,0.0,0.0,no,no
SZ500_0161_0022,龙岗区,no,250000.0,1.0,0.25,1296.954,724.007,235492.368,382.573,3,5187.816,2896.028,0.941969,0.00153,12.0,no,no
SZ500_0161_0023,龙岗区,no,250000.0,1.0,0.25,538.4,980.116,237399.25,1257.879,7,2153.6,3920.464,0.949597,0.005032,28.0,no,no
SZ500_0161_0024,龙岗区,no,250000.0,1.0,0.25,423.664,0.0,243964.059,750.758,11,1694.656,0.0,0.975856,0.003003,44.0,no,no
SZ500_0161_0025,龙岗区,no,250000.0,1.0,0.25,0.0,538.387,250000.0,0.0,0,0.0,2153.548,1.0,0.0,0.0,no,no
SZ500_0161_0026,龙岗区,no,250000.0,1.0,0.25,52.426,32.623,250000.0,0.0,0,209.704,130.492,1.0,0.0,0.0,no,no
SZ500_0161_0027,龙岗区,no,250000.0,1.0,0.25,702.343,0.0,251086.714,0.0,0,2809.372,0.0,1.004347,0.0,0.0,no,no
SZ500_0161_0028,龙岗区,no,250000.0,1.0,0.25,0.0,342.175,249786.296,0.0,0,0.0,1368.7,0.999145,0.0,0.0,no,no
SZ500_0161_0029,龙岗区,no,250000.0,1.0,0.25,0.0,507.672,250000.0,0.0,0,0.0,2030.688,1.0,0.0,0.0,no,no
SZ500_0161_0030,龙岗区,no,250000.0,1.0,0.25,0.0,981.766,249656.067,0.0,0,0.0,3927.064,0.998624,0.0,0.0,no,no
SZ500_0161_0031,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,249960.907,0.0,0,0.0,0.0,0.999844,0.0,0.0,no,no
SZ500_0161_0032,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0161_0033,龙岗区,no,250000.0,1.0,0.25,0.0,634.931,250000.0,0.0,0,0.0,2539.724,1.0,0.0,0.0,no,no
SZ500_0161_0034,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0161_0035,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0161_0036,龙岗区,no,250000.0,1.0,0.25,0.0,628.35,250000.0,0.0,0,0.0,2513.4,1.0,0.0,0.0,no,no
SZ500_0161_0037,龙岗区,no,250000.0,1.0,0.25,0.0,247.187,250000.0,0.0,0,0.0,988.748,1.0,0.0,0.0,no,no
SZ500_0161_0038,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0161_0039,龙岗区,no,250000.0,1.0,0.25,890.922,675.635,239589.941,1846.449,16,3563.688,2702.54,0.95836,0.007386,64.0,no,no
SZ500_0161_0040,龙岗区,no,250000.0,1.0,0.25,410.68,746.359,239930.899,501.073,4,1642.72,2985.436,0.959724,0.002004,16.0,no,no
SZ500_0161_0041,龙岗区,no,250000.0,1.0,0.25,1643.468,518.4,111306.78,4331.907,4,6573.872,2073.6,0.445227,0.017328,16.0,no,no
SZ500_0161_0042,龙岗区,no,250000.0,1.0,0.25,278.769,0.0,26.661,0.0,0,1115.076,0.0,0.000107,0.0,0.0,no,no
SZ500_0161_0043,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0161_0044,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0161_0045,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0161_0046,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0161_0047,龙岗区,no,250000.0,1.0,0.25,1081.995,0.0,81536.762,5339.626,5,4327.98,0.0,0.326147,0.021359,20.0,no,no
SZ500_0161_0048,龙岗区,no,250000.0,1.0,0.25,1888.13,0.0,49193.305,24471.791,24,7552.52,0.0,0.196773,0.097887,96.0,no,no
SZ500_0161_0049,龙岗区,no,250000.0,1.0,0.25,403.265,0.0,160438.846,2169.591,4,1613.06,0.0,0.641755,0.008678,16.0,no,no
SZ500_0161_0050,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0161_0051,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0161_0052,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0161_0053,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0161_0054,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0161_0055,龙岗区,no,250000.0,1.0,0.25,0.0,555.951,250000.0,0.0,0,0.0,2223.804,1.0,0.0,0.0,no,no
SZ500_0161_0056,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0161_0057,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0161_0058,龙岗区,no,250000.0,1.0,0.25,0.0,486.337,250000.0,0.0,0,0.0,1945.348,1.0,0.0,0.0,no,no
SZ500_0161_0059,龙岗区,no,250000.0,1.0,0.25,543.969,524.888,190863.705,0.0,0,2175.876,2099.552,0.763455,0.0,0.0,no,no
SZ500_0161_0060,龙岗区,no,250000.0,1.0,0.25,892.127,0.0,0.0,0.0,0,3568.508,0.0,0.0,0.0,0.0,no,no
SZ500_0161_0061,龙岗区,no,181187.686,0.724751,0.181187686,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0162_0014,龙岗区,yes,117165.101,0.46866,0.117165101,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0162_0015,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0162_0016,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0162_0017,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0162_0018,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0162_0019,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,10969.774,0.0,0,0.0,0.0,0.043879,0.0,0.0,no,no
SZ500_0162_0020,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0162_0021,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0162_0022,龙岗区,no,250000.0,1.0,0.25,0.0,1082.255,84195.339,0.0,0,0.0,4329.02,0.336781,0.0,0.0,no,no
SZ500_0162_0023,龙岗区,no,250000.0,1.0,0.25,390.773,1451.666,117962.069,0.0,0,1563.092,5806.664,0.471848,0.0,0.0,no,no
SZ500_0162_0024,龙岗区,no,250000.0,1.0,0.25,2363.811,117.694,92407.474,20283.983,154,9455.244,470.776,0.36963,0.081136,616.0,no,no
SZ500_0162_0025,龙岗区,no,250000.0,1.0,0.25,553.75,0.0,250017.313,0.0,0,2215.0,0.0,1.000069,0.0,0.0,no,no
SZ500_0162_0026,龙岗区,no,250000.0,1.0,0.25,640.985,0.0,250029.322,23.761,1,2563.94,0.0,1.000117,9.5e-05,4.0,no,no
SZ500_0162_0027,龙岗区,no,250000.0,1.0,0.25,632.317,0.0,383812.166,0.0,0,2529.268,0.0,1.535249,0.0,0.0,no,no
SZ500_0162_0028,龙岗区,no,250000.0,1.0,0.25,104.628,412.066,271981.423,0.0,0,418.512,1648.264,1.087926,0.0,0.0,no,no
SZ500_0162_0029,龙岗区,no,250000.0,1.0,0.25,0.0,583.676,249486.48,0.0,0,0.0,2334.704,0.997946,0.0,0.0,no,no
SZ500_0162_0030,龙岗区,no,250000.0,1.0,0.25,0.0,441.282,249658.479,0.0,0,0.0,1765.128,0.998634,0.0,0.0,no,no
SZ500_0162_0031,龙岗区,no,250000.0,1.0,0.25,0.0,301.668,248408.489,0.0,0,0.0,1206.672,0.993634,0.0,0.0,no,no
SZ500_0162_0032,龙岗区,no,250000.0,1.0,0.25,0.0,342.896,250000.0,0.0,0,0.0,1371.584,1.0,0.0,0.0,no,no
SZ500_0162_0033,龙岗区,no,250000.0,1.0,0.25,0.0,307.207,250000.0,0.0,0,0.0,1228.828,1.0,0.0,0.0,no,no
SZ500_0162_0034,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0162_0035,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0162_0036,龙岗区,no,250000.0,1.0,0.25,0.0,765.075,250000.0,0.0,0,0.0,3060.3,1.0,0.0,0.0,no,no
SZ500_0162_0037,龙岗区,no,250000.0,1.0,0.25,0.0,791.974,249311.552,0.0,0,0.0,3167.896,0.997246,0.0,0.0,no,no
SZ500_0162_0038,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0162_0039,龙岗区,no,250000.0,1.0,0.25,658.374,511.173,238214.523,1903.532,19,2633.496,2044.692,0.952858,0.007614,76.0,no,no
SZ500_0162_0040,龙岗区,no,250000.0,1.0,0.25,2462.879,0.0,159053.396,17280.925,74,9851.516,0.0,0.636214,0.069124,296.0,no,no
SZ500_0162_0041,龙岗区,no,250000.0,1.0,0.25,2490.148,0.0,150629.317,9910.56,2,9960.592,0.0,0.602517,0.039642,8.0,no,no
SZ500_0162_0042,龙岗区,no,250000.0,1.0,0.25,996.628,0.0,85565.841,4828.424,1,3986.512,0.0,0.342263,0.019314,4.0,no,no
SZ500_0162_0043,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0162_0044,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0162_0045,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0162_0046,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0162_0047,龙岗区,no,250000.0,1.0,0.25,756.891,0.0,10746.276,0.0,0,3027.564,0.0,0.042985,0.0,0.0,no,no
SZ500_0162_0048,龙岗区,no,250000.0,1.0,0.25,1925.978,0.0,50231.711,1257.023,2,7703.912,0.0,0.200927,0.005028,8.0,no,no
SZ500_0162_0049,龙岗区,no,250000.0,1.0,0.25,1458.811,191.674,36197.922,6835.986,12,5835.244,766.696,0.144792,0.027344,48.0,no,no
SZ500_0162_0050,龙岗区,no,250000.0,1.0,0.25,0.0,681.978,249925.272,0.0,0,0.0,2727.912,0.999701,0.0,0.0,no,no
SZ500_0162_0051,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0162_0052,龙岗区,no,250000.0,1.0,0.25,0.0,29.172,250000.0,0.0,0,0.0,116.688,1.0,0.0,0.0,no,no
SZ500_0162_0053,龙岗区,no,250000.0,1.0,0.25,0.0,424.416,250000.0,0.0,0,0.0,1697.664,1.0,0.0,0.0,no,no
SZ500_0162_0054,龙岗区,no,250000.0,1.0,0.25,0.0,541.37,250000.0,0.0,0,0.0,2165.48,1.0,0.0,0.0,no,no
SZ500_0162_0055,龙岗区,no,250000.0,1.0,0.25,0.0,1166.184,250000.0,0.0,0,0.0,4664.736,1.0,0.0,0.0,no,no
SZ500_0162_0056,龙岗区,no,250000.0,1.0,0.25,0.0,640.645,250000.0,0.0,0,0.0,2562.58,1.0,0.0,0.0,no,no
SZ500_0162_0057,龙岗区,no,250000.0,1.0,0.25,0.0,544.465,250000.0,0.0,0,0.0,2177.86,1.0,0.0,0.0,no,no
SZ500_0162_0058,龙岗区,no,250000.0,1.0,0.25,0.0,91.339,250000.0,0.0,0,0.0,365.356,1.0,0.0,0.0,no,no
SZ500_0162_0059,龙岗区,no,250000.0,1.0,0.25,699.57,0.0,148470.179,0.0,0,2798.28,0.0,0.593881,0.0,0.0,no,no
SZ500_0162_0060,龙岗区,no,250000.0,1.0,0.25,778.8,0.0,23315.371,0.0,0,3115.2,0.0,0.093261,0.0,0.0,no,no
SZ500_0162_0061,龙岗区,no,170994.783,0.683979,0.17099478299999998,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0163_0014,龙岗区,yes,502.327,0.002009,0.000502327,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0163_0015,龙岗区,yes,116976.398,0.467906,0.116976398,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0163_0016,龙岗区,no,240270.675,0.961083,0.240270675,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0163_0017,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0163_0018,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0163_0019,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0163_0020,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0163_0021,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0163_0022,龙岗区,no,250000.0,1.0,0.25,0.0,77.261,2816.175,0.0,0,0.0,309.044,0.011265,0.0,0.0,no,no
SZ500_0163_0023,龙岗区,no,250000.0,1.0,0.25,765.76,1195.793,194519.375,0.0,0,3063.04,4783.172,0.778078,0.0,0.0,no,no
SZ500_0163_0024,龙岗区,no,250000.0,1.0,0.25,697.559,0.0,137489.493,2718.588,23,2790.236,0.0,0.549958,0.010874,92.0,no,no
SZ500_0163_0025,龙岗区,no,250000.0,1.0,0.25,1027.702,0.0,148765.715,6947.593,67,4110.808,0.0,0.595063,0.02779,268.0,no,no
SZ500_0163_0026,龙岗区,no,250000.0,1.0,0.25,49.527,0.0,240070.412,4549.218,19,198.108,0.0,0.960282,0.018197,76.0,no,no
SZ500_0163_0027,龙岗区,no,250000.0,1.0,0.25,666.351,422.439,250000.0,0.0,0,2665.404,1689.756,1.0,0.0,0.0,no,no
SZ500_0163_0028,龙岗区,no,250000.0,1.0,0.25,384.94,74.527,250000.0,0.0,0,1539.76,298.108,1.0,0.0,0.0,no,no
SZ500_0163_0029,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,249938.31,0.0,0,0.0,0.0,0.999753,0.0,0.0,no,no
SZ500_0163_0030,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,247628.862,0.0,0,0.0,0.0,0.990515,0.0,0.0,no,no
SZ500_0163_0031,龙岗区,no,250000.0,1.0,0.25,0.0,626.9,219400.418,0.0,0,0.0,2507.6,0.877602,0.0,0.0,no,no
SZ500_0163_0032,龙岗区,no,250000.0,1.0,0.25,0.0,1374.014,239566.412,0.0,0,0.0,5496.056,0.958266,0.0,0.0,no,no
SZ500_0163_0033,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0163_0034,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0163_0035,龙岗区,no,250000.0,1.0,0.25,0.0,619.807,229726.264,0.0,0,0.0,2479.228,0.918905,0.0,0.0,no,no
SZ500_0163_0036,龙岗区,no,250000.0,1.0,0.25,0.0,415.126,243654.262,0.0,0,0.0,1660.504,0.974617,0.0,0.0,no,no
SZ500_0163_0037,龙岗区,no,250000.0,1.0,0.25,0.0,380.524,244787.757,181.147,2,0.0,1522.096,0.979151,0.000725,8.0,no,no
SZ500_0163_0038,龙岗区,no,250000.0,1.0,0.25,0.0,641.34,248325.483,352.326,3,0.0,2565.36,0.993302,0.001409,12.0,no,no
SZ500_0163_0039,龙岗区,no,250000.0,1.0,0.25,1239.575,1067.703,195325.254,5074.709,43,4958.3,4270.812,0.781301,0.020299,172.0,no,no
SZ500_0163_0040,龙岗区,no,250000.0,1.0,0.25,256.578,0.0,248352.308,2696.619,30,1026.312,0.0,0.993409,0.010786,120.0,no,no
SZ500_0163_0041,龙岗区,no,250000.0,1.0,0.25,141.581,0.0,248469.044,0.0,0,566.324,0.0,0.993876,0.0,0.0,no,no
SZ500_0163_0042,龙岗区,no,250000.0,1.0,0.25,63.643,0.0,66445.666,0.0,0,254.572,0.0,0.265783,0.0,0.0,no,no
SZ500_0163_0043,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0163_0044,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0163_0045,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0163_0046,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0163_0047,龙岗区,no,250000.0,1.0,0.25,810.418,0.0,0.0,4.479,1,3241.672,0.0,0.0,1.8e-05,4.0,no,no
SZ500_0163_0048,龙岗区,no,250000.0,1.0,0.25,2391.813,0.0,0.0,27024.068,16,9567.252,0.0,0.0,0.108096,64.0,no,no
SZ500_0163_0049,龙岗区,no,250000.0,1.0,0.25,1074.507,261.962,138695.1,3586.617,2,4298.028,1047.848,0.55478,0.014346,8.0,no,no
SZ500_0163_0050,龙岗区,no,250000.0,1.0,0.25,0.0,1103.322,246163.695,0.0,0,0.0,4413.288,0.984655,0.0,0.0,no,no
SZ500_0163_0051,龙岗区,no,250000.0,1.0,0.25,0.0,733.407,242200.192,0.0,0,0.0,2933.628,0.968801,0.0,0.0,no,no
SZ500_0163_0052,龙岗区,no,250000.0,1.0,0.25,0.0,501.175,250000.0,0.0,0,0.0,2004.7,1.0,0.0,0.0,no,no
SZ500_0163_0053,龙岗区,no,250000.0,1.0,0.25,0.0,173.538,250000.0,0.0,0,0.0,694.152,1.0,0.0,0.0,no,no
SZ500_0163_0054,龙岗区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0163_0055,龙岗区,no,250000.0,1.0,0.25,0.0,389.732,250000.0,0.0,0,0.0,1558.928,1.0,0.0,0.0,no,no
