grid_id,district_name,edge_cell,grid_emergence_type,emergence_index,suppression_index,is_suppressed_frontier,has_positive_rule,has_primary_positive_rule,pred_is_suppressed_frontier_v6,pred_has_positive_rule_v6,pred_has_primary_positive_rule_v6,pred_suppression_index_v6,pet_ecology_norm,liminal_host_norm,liminal_potential_norm,rule_liminal_exposure_norm,positive_rule_norm,topology_norm,rule_silence_norm,restrictive_norm,valid_area_km2,boundary_share,road_density_m_per_km2,ped_path_density_m_per_km2,public_space_share,building_coverage_share,building_count_per_km2,primary_rule_count,primary_positive_rule_count,primary_restrictive_rule_count,shopping_mall_host_count,hotel_host_count,restaurant_host_count,residential_property_host_count,park_or_recreation_host_count,primary_source_support_class,public_space_share_raw
SZ500_0115_0049,盐田区,no,low_pet_city_signal,0.1434124422559812,0.0,0,0,0,8.984074952180506e-08,0.00024172520757455575,0.0013465181678665133,1.924906536836246e-05,0.0,0.0,0.4997636174948244,0.0,0.0,0.5345499110691279,0.0,0.0,0.25,1.0,3829.872,5086.376,0.512476,0.112909,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,no_primary_rule_signal,0.512476
SZ500_0115_0050,盐田区,no,low_pet_city_signal,0.0538383404416652,0.0,0,0,0,9.677969610221085e-06,0.0003184116364697754,0.0012826404906504905,3.8429170788611966e-07,0.0,0.0,0.0,0.0,0.0,0.5383834044166522,0.0,0.0,0.25,1.0,3092.676,6041.116,0.970354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.970354
SZ500_0115_0051,盐田区,no,low_pet_city_signal,0.0543033919262437,0.0,0,0,0,1.0061592626426044e-05,0.00019586263007519055,0.00134428780131565,3.6378302800677e-07,0.0,0.0,0.0,0.0,0.0,0.543033919262437,0.0,0.0,0.25,1.0,0.0,6788.452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0115_0052,盐田区,no,low_pet_city_signal,0.0546331990512088,0.0,0,0,0,7.696058628907607e-06,0.00015294660376367515,0.0013463695618298915,6.471380731426501e-07,0.0,0.0,0.0,0.0,0.0,0.546331990512088,0.0,0.0,0.25,1.0,0.0,5323.616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0115_0053,盐田区,no,low_pet_city_signal,0.0547758225653341,0.0,0,0,0,1.5631256463510954e-05,0.00019555711368467616,0.0013285558854398303,4.836405017721868e-07,0.0,0.0,0.0,0.0,0.0,0.5477582256533416,0.0,0.0,0.25,1.0,0.0,2277.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0115_0054,坪山区,no,low_pet_city_signal,0.0548047307390199,0.0,0,0,0,2.537592421335668e-05,7.762602385635087e-05,0.0011778316927793318,-1.2910662797363526e-05,0.0,0.0,0.0,0.0,0.0,0.548047307390199,0.0,0.0,0.25,1.0,0.0,3141.088,0.999119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.999119
SZ500_0115_0055,坪山区,no,low_pet_city_signal,0.0548047307390199,0.0,0,0,0,6.011663651597993e-06,0.00016410946694869516,0.001146943356690333,-1.134898270462037e-05,0.0,0.0,0.0,0.0,0.0,0.548047307390199,0.0,0.0,0.25,1.0,5038.132,4801.74,0.937539,0.011958,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.937539
SZ500_0115_0056,坪山区,no,low_pet_city_signal,0.0548047307390199,0.0,0,0,0,1.655080194675319e-05,8.135059472077672e-05,0.0011417912052212522,-1.1283015887167402e-05,0.0,0.0,0.0,0.0,0.0,0.548047307390199,0.0,0.0,0.25,1.0,6205.14,2583.932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0115_0057,坪山区,no,low_pet_city_signal,0.0548047307390199,0.0,0,0,0,6.616003202439769e-06,6.423194097968854e-05,0.0011627721319259717,-1.1804387381367243e-05,0.0,0.0,0.0,0.0,0.0,0.548047307390199,0.0,0.0,0.25,1.0,4670.584,1713.844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0115_0058,坪山区,no,low_pet_city_signal,0.0548047307390199,0.0,0,0,0,1.6997059063816155e-05,8.533492113278564e-05,0.0011272741849704276,-1.1584271638831467e-05,0.0,0.0,0.0,0.0,0.0,0.548047307390199,0.0,0.0,0.25,1.0,6223.932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0115_0059,坪山区,no,low_pet_city_signal,0.0548047307390199,0.0,0,0,0,7.267188943422017e-06,9.2201008948338e-05,0.0011778676582948925,-1.2420054503220479e-05,0.0,0.0,0.0,0.0,0.0,0.548047307390199,0.0,0.0,0.25,1.0,3031.852,287.924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.004238
SZ500_0115_0060,坪山区,no,low_pet_city_signal,0.148063355941155,0.0,0,0,0,5.234032846931427e-08,6.90705018051338e-05,0.0012356817575144136,6.236223326544499e-06,0.0,0.0,0.518193926626005,0.0,0.0,0.5478844914847413,0.0,0.0,0.25,1.0,3003.98,711.672,0.840247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,no_primary_rule_signal,0.840247
SZ500_0115_0061,坪山区,no,low_pet_city_signal,0.0546834261471513,0.0,0,0,0,1.5650582349324007e-05,6.025776115179535e-05,0.0011367884860860591,-1.3343216502412214e-05,0.0,0.0,0.0,0.0,0.0,0.5468342614715129,0.0,0.0,0.25,1.0,2084.16,3609.588,0.704163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.704163
SZ500_0115_0062,坪山区,no,low_pet_city_signal,0.1322024490608832,0.0,0,0,0,1.2490878132989492e-07,0.00012830159666680737,0.0011803509695610444,3.755675626229693e-06,0.0,0.0,0.4324033835014795,0.0,0.0,0.5436984003061696,0.0,0.0,0.25,1.0,4929.98,0.0,0.599012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no_primary_rule_signal,0.599012
SZ500_0115_0063,坪山区,no,low_pet_city_signal,0.1478767103647051,0.0,0,0,0,4.2416501731460766e-08,0.0002285198999740132,0.0011712153282519137,1.5234892726978533e-05,0.0,0.0,0.517639265043776,0.0,0.0,0.5470164265682542,0.0,0.0,0.25,1.0,10147.836,675.588,0.128294,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,no_primary_rule_signal,0.128294
SZ500_0115_0064,坪山区,no,low_pet_city_signal,0.2048381274279976,0.0148880216915048,0,0,0,6.6023874369464195e-09,0.00033555552939075744,0.0011971265463703797,0.01490783656181821,0.0,0.0,0.8329198056789895,0.0,0.0,0.5491256240577957,0.0595520867660193,0.0,0.25,1.0,8738.048,2752.112,0.027018,0.02111,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,no_primary_rule_signal,0.027018
SZ500_0115_0065,坪山区,no,low_pet_city_signal,0.139864832483562,0.0,0,0,0,1.0024510170685803e-07,8.114235460191833e-05,0.0011378599635048167,1.3921494174423676e-05,0.0,0.0,0.4743243790680081,0.0,0.0,0.5448644425132053,0.0,0.0,0.25,1.0,7457.968,1834.196,0.024489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,no_primary_rule_signal,0.024489
SZ500_0115_0066,坪山区,no,low_pet_city_signal,0.1313039910493866,0.0,0,0,0,1.0399034611869705e-07,0.00011147002841141958,0.0011422103269594253,4.241602230059538e-06,0.0,0.0,0.4313383991557651,0.0,0.0,0.5366307920134892,0.0,0.0,0.25,1.0,7686.944,0.0,0.133259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,no_primary_rule_signal,0.133259
SZ500_0115_0067,龙岗区,no,low_pet_city_signal,0.1309608975414542,0.0,0,0,0,3.2770732837967443e-07,1.6094917155615935e-05,0.000669033389885862,8.986103301869552e-06,0.0,0.0,0.4314148178900651,0.0,0.0,0.533062303212425,0.0,0.0,0.25,1.0,2966.812,45.16,0.630179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no_primary_rule_signal,0.630179
SZ500_0115_0068,龙岗区,no,low_pet_city_signal,0.1424612714250555,0.0,0,0,0,1.327805511112433e-07,8.671878156644583e-05,0.0006357959257317191,1.6964994954390966e-05,0.0,0.0,0.4917325353362744,0.0,0.0,0.5394941506452609,0.0,0.0,0.25,1.0,12540.124,0.0,0.020793,0.053286,20.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,no_primary_rule_signal,0.020793
SZ500_0115_0069,龙岗区,no,low_pet_city_signal,0.1322470222197392,0.0,0,0,0,2.4876052894760437e-07,8.308883922281274e-05,0.000598653939878025,1.4704820764752102e-05,0.0,0.0,0.4324388970590223,0.0,0.0,0.544080207491152,0.0,0.0,0.25,1.0,11893.684,2512.412,0.136546,0.109571,92.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,no_primary_rule_signal,0.136546
SZ500_0115_0070,龙岗区,no,low_pet_city_signal,0.1633309638910089,0.0,0,0,0,5.82416864264173e-08,8.501616464917842e-05,0.0005909738914136756,2.450527504140043e-05,0.0,0.0,0.6039994388276209,0.0,0.0,0.5461106490203723,0.0,0.0,0.25,1.0,11908.088,0.0,0.000957,0.19996,144.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,no_primary_rule_signal,0.000957
SZ500_0115_0071,龙岗区,no,low_pet_city_signal,0.1325257271854539,0.0,0,0,0,2.7444088437093245e-07,9.688110999233772e-05,0.0006299755265443861,1.537665835990576e-05,0.0,0.0,0.4326609905215706,0.0,0.0,0.5464674889157125,0.0,0.0,0.25,1.0,8354.388,0.0,0.002391,0.257427,156.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,no_primary_rule_signal,0.002391
SZ500_0115_0072,龙岗区,no,low_pet_city_signal,0.1432105227574585,0.0,0,0,0,1.2326048459488182e-07,0.00020684628719380113,0.0006630986376084319,1.930425204876851e-05,0.0,0.0,0.4923687356291575,0.0,0.0,0.5458415034421016,0.0,0.0,0.25,1.0,13530.72,462.7,0.106601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,no_primary_rule_signal,0.106601
SZ500_0115_0073,龙岗区,no,low_pet_city_signal,0.1476297839025517,0.0,0,0,0,5.3871044224932895e-08,0.00014336417772614014,0.0006422923935032779,4.854413762148124e-05,0.0,0.0,0.5178160614635104,0.0,0.0,0.5442289283911983,0.0,0.0,0.25,1.0,7395.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,15.0,0.0,no_primary_rule_signal,0.0
SZ500_0115_0074,龙岗区,no,low_pet_city_signal,0.1473324684177042,0.0,0,0,0,1.107946469727795e-07,8.265342760112474e-05,0.0006388596966539243,2.0398253362113872e-05,0.0,0.0,0.5175570171166852,0.0,0.0,0.5417220533670085,0.0,0.0,0.25,1.0,9773.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,no_primary_rule_signal,0.0
SZ500_0115_0075,龙岗区,no,low_pet_city_signal,0.1363154643943536,0.0,0,0,0,1.5251534209810646e-07,0.00011578025509189407,0.0006721350419170574,2.4122001930540482e-05,0.0,0.0,0.4576041764942833,0.0,0.0,0.5394671262538262,0.0,0.0,0.25,1.0,8741.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,no_primary_rule_signal,0.0
SZ500_0115_0076,龙岗区,no,low_pet_city_signal,0.1454523672280525,0.0,0,0,0,1.182374228262108e-07,5.384361464995424e-05,0.0006491336565117642,1.2713820314758095e-05,0.0,0.0,0.5087261347593662,0.0,0.0,0.5388166297136661,0.0,0.0,0.25,1.0,7976.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,no_primary_rule_signal,0.0
SZ500_0115_0077,龙岗区,no,low_pet_city_signal,0.1471721543449986,0.0,0,0,0,1.427423187007464e-07,3.3080621576505505e-05,0.0006659249990126864,2.086131641561295e-05,0.0,0.0,0.5174173630272705,0.0,0.0,0.5403702900008999,0.0,0.0,0.25,1.0,4274.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,no_primary_rule_signal,0.0
SZ500_0115_0078,龙岗区,no,low_pet_city_signal,0.1321383788610617,0.0,0,0,0,2.903698325997115e-07,4.6967539488382e-05,0.000683055483298834,1.0026333049931169e-05,0.0,0.0,0.4323523385010704,0.0,0.0,0.5431495793086905,0.0,0.0,0.25,1.0,438.084,0.0,0.063799,0.010825,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,no_primary_rule_signal,0.063799
SZ500_0115_0079,龙岗区,no,low_pet_city_signal,0.0545763583415307,0.0,0,0,0,2.1198661133086495e-05,1.5124233013109387e-05,0.0006683330062813654,-7.013894835539158e-06,0.0,0.0,0.0,0.0,0.0,0.5457635834153074,0.0,0.0,0.25,1.0,0.0,0.0,0.803278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.803278
SZ500_0115_0080,龙岗区,no,low_pet_city_signal,0.0547065280232595,0.0,0,0,0,5.027097407877196e-05,1.9833445914931795e-05,0.0006551615111751088,-5.876724208389583e-06,0.0,0.0,0.0,0.0,0.0,0.547065280232595,0.0,0.0,0.25,1.0,2355.064,0.0,0.907899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.907899
SZ500_0115_0081,龙岗区,no,low_pet_city_signal,0.0546349799430625,0.0,0,0,0,1.3263097820611964e-05,4.7919784905766596e-05,0.0006289805457143304,-6.203244436411848e-06,0.0,0.0,0.0,0.0,0.0,0.5463497994306259,0.0,0.0,0.25,1.0,7910.308,2402.284,0.276502,0.009756,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.276502
SZ500_0115_0082,龙岗区,no,low_pet_city_signal,0.0542498311623536,0.0,0,0,0,2.8543293502956413e-05,3.468519486170761e-05,0.0006427799121824872,-7.168687548617103e-06,0.0,0.0,0.0,0.0,0.0,0.542498311623536,0.0,0.0,0.25,1.0,2629.128,2788.084,0.554361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.554361
SZ500_0115_0083,龙岗区,no,low_pet_city_signal,0.131137995424987,0.0,0,0,0,2.148383992588412e-07,4.991998004077519e-05,0.0006658176343507673,7.68045839226461e-06,0.0,0.0,0.4315557539453947,0.0,0.0,0.5345795971481602,0.0,0.0,0.25,1.0,2623.008,5382.872,0.094009,0.028422,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no_primary_rule_signal,0.094009
SZ500_0115_0084,龙岗区,no,low_pet_city_signal,0.1452332026131694,0.0,0,0,0,7.503907378849013e-08,1.5900806704830114e-05,0.0006822658697701778,3.287419450966056e-05,0.0,0.0,0.5157296211174379,0.0,0.0,0.5240187081203063,0.0,0.0,0.25,1.0,5442.684,2614.572,0.02093,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,no_primary_rule_signal,0.02093
SZ500_0115_0085,龙岗区,no,low_pet_city_signal,0.1451939640221262,0.0,0,0,0,9.041221292643377e-08,5.8628104548122325e-05,0.0006345008003141471,2.6513102428529778e-05,0.0,0.0,0.5152961216143128,0.0,0.0,0.5244066213154988,0.0,0.0,0.25,1.0,12350.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,no_primary_rule_signal,0.0
SZ500_0115_0086,龙岗区,no,low_pet_city_signal,0.1296111557564474,0.0,0,0,0,1.8226037689753478e-07,6.625261820901907e-05,0.0006367376928959804,1.746696640735068e-05,0.0,0.0,0.429976649438226,0.0,0.0,0.5221535885756676,0.0,0.0,0.25,1.0,7282.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,no_primary_rule_signal,0.0
SZ500_0115_0087,龙岗区,no,low_pet_city_signal,0.1455407929945485,0.0,0,0,0,1.0492960141996665e-07,5.9699096990124874e-05,0.0006385199280433095,2.3736782651037625e-05,0.0,0.0,0.5155977207330658,0.0,0.0,0.5273320326259672,0.0,0.0,0.25,1.0,11213.24,0.0,0.011737,0.00369,4.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,no_primary_rule_signal,0.011737
SZ500_0115_0088,龙岗区,no,low_pet_city_signal,0.1303000096148622,0.0,0,0,0,2.0718135092342858e-07,3.147269946889638e-05,0.0006406811920287987,9.599158220588433e-06,0.0,0.0,0.4308890989139148,0.0,0.0,0.5273997181035757,0.0,0.0,0.25,1.0,8474.676,3520.416,0.001753,0.05126,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,no_primary_rule_signal,0.001753
SZ500_0115_0089,龙岗区,no,low_pet_city_signal,0.1441898022191038,0.0,0,0,0,1.349724436463446e-07,5.3879779364972e-05,0.0006760268972089033,1.3862094073488485e-05,0.0,0.0,0.5004291372052514,0.0,0.0,0.5411255752215858,0.0,0.0,0.25,1.0,4764.748,2027.664,0.018737,0.034913,28.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,no_primary_rule_signal,0.018737
SZ500_0115_0090,龙岗区,no,low_pet_city_signal,0.1531306874141375,0.0,0,0,0,2.066474899243811e-07,0.0007558089749052122,0.000684907227457384,2.157175747606599e-05,0.0,0.0,0.5226192506877293,0.0,0.0,0.5905922229034628,0.0,0.0,0.25,1.0,13253.244,1185.016,0.711817,0.040087,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,no_primary_rule_signal,0.711817
SZ500_0115_0091,龙岗区,no,low_pet_city_signal,0.0677811583013646,0.0,0,0,0,2.7168280897187544e-05,0.0009855832434471595,0.0007281411205003622,1.3522799385698447e-05,0.0,0.0,0.0,0.0,0.0,0.6778115830136463,0.0,0.0,0.25,1.0,4104.836,4442.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0115_0092,龙岗区,no,low_pet_city_signal,0.0856038481015223,0.0,0,0,0,3.0284646225029245e-05,0.0069210612885391674,0.00041660257274001944,7.571004584469576e-05,0.0,0.0,0.0,0.0,0.0,0.8560384810152234,0.0,0.0,0.165467525,0.66187,0.0,9783.490748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.012025
SZ500_0115_0093,龙岗区,yes,low_pet_city_signal,0.0,0.0,0,0,0,0.0010508710253924317,3.5916938842062117e-07,0.0006252107862093018,1.2838670074941105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001860823,0.007443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0116_0043,盐田区,yes,low_pet_city_signal,0.0114668069571926,0.0,0,0,0,0.0006981186494581901,7.316172532165899e-08,0.0037547104642335224,-1.5188641566646344e-05,0.0,0.0,0.0,0.0,0.0,0.1146680695719269,0.0,0.0,0.10707698,0.428308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.0
SZ500_0116_0044,盐田区,no,low_pet_city_signal,0.0873327982811,0.0,0,0,0,2.4602807328233023e-05,0.03395023218543751,0.0018085826263740752,4.2319854520758704e-05,0.0,0.0,0.0,0.0,0.0,0.8733279828110002,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.0
SZ500_0116_0045,盐田区,no,low_pet_city_signal,0.0704289985695264,0.0,0,0,0,3.9689594849905694e-05,0.002894339439010269,0.001541411992330235,1.8894873099403742e-05,0.0,0.0,0.0,0.0,0.0,0.7042899856952648,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.0
SZ500_0116_0046,盐田区,no,low_pet_city_signal,0.0620521124685817,0.0,0,0,0,1.1251245627931309e-05,0.0007476021319649102,0.0014053573041685732,7.286335100151198e-06,0.0,0.0,0.0,0.0,0.0,0.6205211246858178,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.0
SZ500_0116_0047,盐田区,no,low_pet_city_signal,0.0563759927882649,0.0,0,0,0,2.0258184297225967e-05,7.827948417212394e-05,0.001337954168622122,-3.115227078243077e-07,0.0,0.0,0.0,0.0,0.0,0.5637599278826493,0.0,0.0,0.25,1.0,381.74,1382.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.0
SZ500_0116_0048,盐田区,no,low_pet_city_signal,0.1481557662728225,0.0,0,0,0,6.605810588526274e-08,0.0029503257320359086,0.0013138443925792055,2.937998026940336e-05,0.0,0.0,0.5182744796173538,0.0,0.0,0.5486635994169887,0.0,0.0,0.25,1.0,15182.064,3633.388,0.167449,0.005073,4.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,no_primary_rule_signal,0.167449
SZ500_0116_0049,盐田区,no,low_pet_city_signal,0.054356301251056,0.0,0,0,0,1.1036629805987651e-05,0.00014299684204862454,0.001331975651049685,-8.940952309077765e-08,0.0,0.0,0.0,0.0,0.0,0.5435630125105603,0.0,0.0,0.25,1.0,532.856,3415.268,0.990864,0.017645,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.990864
SZ500_0116_0050,盐田区,no,low_pet_city_signal,0.1900038480323994,0.0,0,0,0,8.046666726626666e-09,0.0024729569015385397,0.0013221431311366432,2.8855498244259592e-05,0.0,0.0,0.7528994175114289,0.0,0.0,0.5448195288034224,0.0,0.0,0.25,1.0,1341.996,6153.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no_primary_rule_signal,1.0
SZ500_0116_0051,盐田区,no,low_pet_city_signal,0.0546345327443902,0.0,0,0,0,1.2975375698528828e-05,0.00018892024220290636,0.0013057394704065945,1.1806230351824043e-06,0.0,0.0,0.0,0.0,0.0,0.5463453274439022,0.0,0.0,0.25,1.0,1959.564,5303.428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0116_0052,盐田区,no,low_pet_city_signal,0.0547442130065085,0.0,0,0,0,2.785604808001132e-05,8.861046222219881e-05,0.0013459161511432348,7.777874466430301e-07,0.0,0.0,0.0,0.0,0.0,0.5474421300650852,0.0,0.0,0.25,1.0,131.168,4826.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0116_0053,坪山区,no,low_pet_city_signal,0.0547938192271166,0.0,0,0,0,5.5950905229102895e-06,4.301157678385984e-05,0.0011744362923503432,-1.3008888930868268e-05,0.0,0.0,0.0,0.0,0.0,0.547938192271166,0.0,0.0,0.25,1.0,0.0,2417.824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0116_0054,坪山区,no,low_pet_city_signal,0.0548047307390199,0.0,0,0,0,5.599467506018578e-06,9.206046878204821e-05,0.0011576791293572547,-1.2541740837049287e-05,0.0,0.0,0.0,0.0,0.0,0.548047307390199,0.0,0.0,0.25,1.0,0.0,6230.144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0116_0055,坪山区,no,low_pet_city_signal,0.1903952450801139,0.0,0,0,0,1.79852369586796e-08,0.0005381662881473679,0.0012565501698743242,1.6440855883578798e-05,0.0,0.0,0.7532806352283004,0.0,0.0,0.548047307390199,0.0,0.0,0.25,1.0,4813.456,3728.812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no_primary_rule_signal,1.0
SZ500_0116_0056,坪山区,no,low_pet_city_signal,0.0548047307390199,0.0,0,0,0,2.0556857118970255e-05,3.0432390655051198e-05,0.0011856350014377867,-1.3232781062688659e-05,0.0,0.0,0.0,0.0,0.0,0.548047307390199,0.0,0.0,0.25,1.0,0.0,402.028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0116_0057,坪山区,no,low_pet_city_signal,0.0548047307390199,0.0,0,0,0,2.096828880939643e-05,3.643052395809431e-05,0.0011850709595625651,-1.3280449557936946e-05,0.0,0.0,0.0,0.0,0.0,0.548047307390199,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0116_0058,坪山区,no,low_pet_city_signal,0.0548047307390199,0.0,0,0,0,5.602055268536742e-06,8.355923382288e-05,0.0011612223132990483,-1.1626176193949012e-05,0.0,0.0,0.0,0.0,0.0,0.548047307390199,0.0,0.0,0.25,1.0,6070.168,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0116_0059,坪山区,no,low_pet_city_signal,0.0548047307390199,0.0,0,0,0,5.2486205300328324e-06,7.997160965437644e-05,0.0011616790554684257,-1.2087104677593885e-05,0.0,0.0,0.0,0.0,0.0,0.548047307390199,0.0,0.0,0.25,1.0,4846.008,1816.656,0.886163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.886163
SZ500_0116_0060,坪山区,no,low_pet_city_signal,0.0547835789235146,0.0,0,0,0,1.7045808428679137e-05,3.245126887753873e-05,0.001124301331502136,-1.3706939013521935e-05,0.0,0.0,0.0,0.0,0.0,0.5478357892351468,0.0,0.0,0.25,1.0,4244.188,0.0,0.483878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.483878
SZ500_0116_0061,坪山区,no,low_pet_city_signal,0.0546332013899371,0.0,0,0,0,1.6358967177848093e-05,8.921376610504313e-05,0.0011499074718828164,-1.4443799935454082e-05,0.0,0.0,0.0,0.0,0.0,0.5463320138993716,0.0,0.0,0.25,1.0,4083.92,0.0,0.322848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.322848
SZ500_0116_0062,坪山区,no,low_pet_city_signal,0.0541321241512136,0.0,0,0,0,7.75228104807573e-06,0.00047707331781612997,0.0010223315200913552,-1.0850341468207625e-05,0.0,0.0,0.0,0.0,0.0,0.5413212415121362,0.0,0.0,0.25,1.0,19973.896,0.0,0.308706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.308706
