grid_id,district_name,district_adcode,boundary_share,edge_cell,intersect_area_m2,valid_area_km2,pet_medical_count,pet_retail_count,pet_grooming_count,pet_boarding_count,pet_training_count,pet_core_service_count,pet_service_diversity_count,pet_core_service_density_per_km2
SZ500_0137_0070,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0137_0071,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0137_0072,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0137_0073,坪山区,440310,0.511663,no,127915.762,0.12791576200000002,0,0,0,0,0,0,0,0.0
SZ500_0137_0082,坪山区,440310,0.32764,yes,81909.9,0.0819099,0,0,0,0,0,0,0,0.0
SZ500_0137_0083,坪山区,440310,0.518873,no,129718.207,0.129718207,0,0,0,0,0,0,0,0.0
SZ500_0137_0084,坪山区,440310,0.504321,no,126080.325,0.126080325,0,0,0,0,0,0,0,0.0
SZ500_0137_0085,坪山区,440310,0.022711,yes,5677.816,0.005677816,0,0,0,0,0,0,0,0.0
SZ500_0138_0046,龙岗区,440307,0.012072,yes,3018.024,0.003018024,0,0,0,0,0,0,0,0.0
SZ500_0138_0047,龙岗区,440307,0.779805,no,194951.201,0.194951201,0,0,0,0,0,0,0,0.0
SZ500_0138_0048,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0049,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0050,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0051,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0052,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0053,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0054,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0055,龙岗区,440307,1.0,no,250000.0,0.25,4,1,0,0,0,5,2,20.0
SZ500_0138_0056,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0057,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0058,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0059,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0060,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0061,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0062,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0063,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0064,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0065,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0066,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0067,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0068,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0069,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0138_0070,坪山区,440310,0.996912,no,249228.035,0.24922803500000001,0,0,0,0,0,0,0,0.0
SZ500_0138_0071,坪山区,440310,0.676065,no,169016.268,0.169016268,0,0,0,0,0,0,0,0.0
SZ500_0138_0072,坪山区,440310,0.621339,no,155334.686,0.155334686,0,0,0,0,0,0,0,0.0
SZ500_0138_0073,坪山区,440310,0.082082,yes,20520.465,0.020520465,0,0,0,0,0,0,0,0.0
SZ500_0138_0084,坪山区,440310,0.014695,yes,3673.774,0.003673774,0,0,0,0,0,0,0,0.0
SZ500_0139_0045,龙岗区,440307,0.005013,yes,1253.149,0.0012531489999999998,0,0,0,0,0,0,0,0.0
SZ500_0139_0046,龙岗区,440307,0.586202,no,146550.596,0.14655059599999998,0,0,0,0,0,0,0,0.0
SZ500_0139_0047,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0048,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0049,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0050,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0051,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0052,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0053,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0054,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0055,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0056,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0057,龙岗区,440307,1.0,no,250000.0,0.25,6,1,0,0,0,7,2,28.0
SZ500_0139_0058,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0059,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0060,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0061,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0062,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0063,坪山区,440310,0.986062,no,246515.391,0.246515391,0,0,0,0,0,0,0,0.0
SZ500_0139_0064,坪山区,440310,0.77211,no,193027.579,0.193027579,0,0,0,0,0,0,0,0.0
SZ500_0139_0065,坪山区,440310,0.739946,no,184986.41,0.18498641,0,0,0,0,0,0,0,0.0
SZ500_0139_0066,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0067,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0068,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0069,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0139_0070,坪山区,440310,0.826576,no,206644.033,0.206644033,0,0,0,0,0,0,0,0.0
SZ500_0140_0043,龙岗区,440307,0.088678,yes,22169.554,0.022169554,0,0,0,0,0,0,0,0.0
SZ500_0140_0044,龙岗区,440307,0.305914,yes,76478.496,0.07647849599999999,0,0,0,0,0,0,0,0.0
SZ500_0140_0045,龙岗区,440307,0.757246,no,189311.608,0.18931160800000002,0,0,0,0,0,0,0,0.0
SZ500_0140_0046,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0047,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0048,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0049,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0050,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0051,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0052,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0053,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0054,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0055,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0056,龙岗区,440307,1.0,no,250000.0,0.25,2,2,0,0,0,4,2,16.0
SZ500_0140_0057,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0058,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0059,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0060,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0061,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0062,龙岗区,440307,0.505518,no,126379.383,0.126379383,0,0,0,0,0,0,0,0.0
SZ500_0140_0063,坪山区,440310,0.30594,yes,76485.055,0.076485055,0,0,0,0,0,0,0,0.0
SZ500_0140_0065,坪山区,440310,0.158825,yes,39706.143,0.039706143,0,0,0,0,0,0,0,0.0
SZ500_0140_0066,坪山区,440310,0.993878,no,248469.491,0.24846949100000001,0,0,0,0,0,0,0,0.0
SZ500_0140_0067,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0068,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0069,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0140_0070,坪山区,440310,0.749162,no,187290.389,0.187290389,0,0,0,0,0,0,0,0.0
SZ500_0141_0040,龙岗区,440307,0.102894,yes,25723.599,0.025723599,0,0,0,0,0,0,0,0.0
SZ500_0141_0041,龙岗区,440307,0.557964,no,139490.938,0.13949093799999998,0,0,0,0,0,0,0,0.0
SZ500_0141_0042,龙岗区,440307,0.844425,no,211106.235,0.21110623499999998,0,0,0,0,0,0,0,0.0
SZ500_0141_0043,龙岗区,440307,0.997914,no,249478.576,0.249478576,0,0,0,0,0,0,0,0.0
SZ500_0141_0044,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0045,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0046,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0047,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0048,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0049,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0050,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0051,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0052,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0053,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0054,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0055,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0056,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0057,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0058,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0059,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0060,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0061,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0062,龙岗区,440307,0.475082,yes,118770.528,0.118770528,0,0,0,0,0,0,0,0.0
SZ500_0141_0066,坪山区,440310,0.440498,yes,110124.389,0.11012438899999999,0,0,0,0,0,0,0,0.0
SZ500_0141_0067,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0068,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0069,坪山区,440310,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0141_0070,坪山区,440310,0.23126,yes,57815.078,0.057815078,0,0,0,0,0,0,0,0.0
SZ500_0142_0039,龙岗区,440307,0.169741,yes,42435.153,0.042435152999999996,0,0,0,0,0,0,0,0.0
SZ500_0142_0040,龙岗区,440307,0.926509,no,231627.362,0.231627362,0,0,0,0,0,0,0,0.0
SZ500_0142_0041,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0042,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0043,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0044,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0045,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0046,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0047,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0048,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0049,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0050,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0051,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0052,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0053,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0054,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0055,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0056,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0057,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0058,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0059,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0060,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0061,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0142_0062,龙岗区,440307,0.781206,no,195301.406,0.19530140599999998,0,0,0,0,0,0,0,0.0
SZ500_0142_0066,坪山区,440310,0.049799,yes,12449.817,0.012449816999999998,0,0,0,0,0,0,0,0.0
SZ500_0142_0067,坪山区,440310,0.635727,no,158931.822,0.15893182199999997,0,0,0,0,0,0,0,0.0
SZ500_0142_0068,坪山区,440310,0.992374,no,248093.625,0.248093625,0,0,0,0,0,0,0,0.0
SZ500_0142_0069,坪山区,440310,0.71869,no,179672.419,0.179672419,0,0,0,0,0,0,0,0.0
SZ500_0142_0070,坪山区,440310,0.082961,yes,20740.355,0.020740355,0,0,0,0,0,0,0,0.0
SZ500_0143_0038,龙岗区,440307,0.024524,yes,6131.1,0.0061311000000000004,0,0,0,0,0,0,0,0.0
SZ500_0143_0039,龙岗区,440307,0.808753,no,202188.311,0.20218831099999998,0,0,0,0,0,0,0,0.0
SZ500_0143_0040,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0041,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0042,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0043,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0044,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0045,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0046,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0047,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0048,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0049,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0050,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0051,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0052,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0053,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0054,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0055,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0056,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0057,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0058,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0059,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0060,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0061,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0143_0062,龙岗区,440307,0.993826,no,248456.451,0.248456451,0,0,0,0,0,0,0,0.0
SZ500_0143_0063,龙岗区,440307,0.087154,yes,21788.443,0.021788442999999998,0,0,0,0,0,0,0,0.0
SZ500_0143_0068,坪山区,440310,0.027017,yes,6754.257,0.006754257,0,0,0,0,0,0,0,0.0
SZ500_0144_0037,龙岗区,440307,0.000642,yes,160.611,0.00016061099999999998,0,0,0,0,0,0,0,0.0
SZ500_0144_0038,龙岗区,440307,0.581785,no,145446.341,0.14544634099999998,0,0,0,0,0,0,0,0.0
SZ500_0144_0039,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0040,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0041,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0042,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0043,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0044,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0045,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0046,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0047,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0048,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0049,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0050,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0051,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0052,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0053,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0054,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0055,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0056,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0057,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0058,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0059,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0060,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0061,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0062,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0144_0063,龙岗区,440307,0.773745,no,193436.282,0.19343628200000001,0,0,0,0,0,0,0,0.0
SZ500_0144_0064,龙岗区,440307,0.077366,yes,19341.462,0.019341462,0,0,0,0,0,0,0,0.0
SZ500_0145_0036,龙岗区,440307,0.000229,yes,57.236,5.7236e-05,0,0,0,0,0,0,0,0.0
SZ500_0145_0037,龙岗区,440307,0.528187,no,132046.711,0.132046711,0,0,0,0,0,0,0,0.0
SZ500_0145_0038,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0039,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0040,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0041,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0042,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0043,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0044,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0045,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0046,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0047,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0048,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0049,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0050,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0051,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0052,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0053,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0054,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0055,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0056,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0057,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0058,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0059,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0060,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0061,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0062,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0145_0063,龙岗区,440307,0.997113,no,249278.286,0.249278286,0,0,0,0,0,0,0,0.0
SZ500_0145_0064,龙岗区,440307,0.135734,yes,33933.377,0.033933377,0,0,0,0,0,0,0,0.0
SZ500_0146_0035,龙岗区,440307,0.004506,yes,1126.526,0.001126526,0,0,0,0,0,0,0,0.0
SZ500_0146_0036,龙岗区,440307,0.536511,no,134127.802,0.134127802,0,0,0,0,0,0,0,0.0
SZ500_0146_0037,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0038,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0039,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0040,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0041,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0042,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0043,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0044,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0045,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0046,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0047,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0048,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0049,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0050,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0051,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0052,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0053,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0054,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0055,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0056,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0057,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0058,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0059,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0060,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0146_0061,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
